/home/asweeten/listeria/listeria_dataset/SE001_genome.fa,/home/asweeten/listeria/listeria_dataset/SE002_genome.fa,/home/asweeten/listeria/listeria_dataset/SE003_genome.fa,/home/asweeten/listeria/listeria_dataset/SE004_genome.fa,/home/asweeten/listeria/listeria_dataset/SE005_genome.fa,/home/asweeten/listeria/listeria_dataset/SE006_genome.fa,/home/asweeten/listeria/listeria_dataset/SE007_genome.fa,/home/asweeten/listeria/listeria_dataset/SE008_genome.fa,/home/asweeten/listeria/listeria_dataset/SE009_genome.fa,/home/asweeten/listeria/listeria_dataset/SE010_genome.fa,/home/asweeten/listeria/listeria_dataset/SE011_genome.fa,/home/asweeten/listeria/listeria_dataset/SE012_genome.fa,/home/asweeten/listeria/listeria_dataset/SE013_genome.fa,/home/asweeten/listeria/listeria_dataset/SE014_genome.fa,/home/asweeten/listeria/listeria_dataset/SE015_genome.fa,/home/asweeten/listeria/listeria_dataset/SE016_genome.fa,/home/asweeten/listeria/listeria_dataset/SE017_genome.fa,/home/asweeten/listeria/listeria_dataset/SE018_genome.fa,/home/asweeten/listeria/listeria_dataset/SE019_genome.fa,/home/asweeten/listeria/listeria_dataset/SE020_genome.fa,/home/asweeten/listeria/listeria_dataset/SE021_genome.fa,/home/asweeten/listeria/listeria_dataset/SE022_genome.fa,/home/asweeten/listeria/listeria_dataset/SE023_genome.fa,/home/asweeten/listeria/listeria_dataset/SE024_genome.fa,/home/asweeten/listeria/listeria_dataset/SE025_genome.fa,/home/asweeten/listeria/listeria_dataset/SE026_genome.fa,/home/asweeten/listeria/listeria_dataset/SE027_genome.fa,/home/asweeten/listeria/listeria_dataset/SE028_genome.fa,/home/asweeten/listeria/listeria_dataset/SE029_genome.fa,/home/asweeten/listeria/listeria_dataset/SE030_genome.fa,/home/asweeten/listeria/listeria_dataset/SE031_genome.fa,/home/asweeten/listeria/listeria_dataset/SE032_genome.fa,/home/asweeten/listeria/listeria_dataset/SE033_genome.fa,/home/asweeten/listeria/listeria_dataset/SE034_genome.fa,/home/asweeten/listeria/listeria_dataset/SE035_genome.fa,/home/asweeten/listeria/listeria_dataset/SE036_genome.fa,/home/asweeten/listeria/listeria_dataset/SE037_genome.fa,/home/asweeten/listeria/listeria_dataset/SE038_genome.fa,/home/asweeten/listeria/listeria_dataset/SE039_genome.fa,/home/asweeten/listeria/listeria_dataset/SE040_genome.fa,/home/asweeten/listeria/listeria_dataset/SE041_genome.fa,/home/asweeten/listeria/listeria_dataset/SE042_genome.fa,/home/asweeten/listeria/listeria_dataset/SE043_genome.fa,/home/asweeten/listeria/listeria_dataset/SE044_genome.fa,/home/asweeten/listeria/listeria_dataset/SE045_genome.fa,/home/asweeten/listeria/listeria_dataset/SE046_genome.fa,/home/asweeten/listeria/listeria_dataset/SE047_genome.fa,/home/asweeten/listeria/listeria_dataset/SE048_genome.fa,/home/asweeten/listeria/listeria_dataset/SE049_genome.fa,/home/asweeten/listeria/listeria_dataset/SE050_genome.fa,/home/asweeten/listeria/listeria_dataset/SE051_genome.fa,/home/asweeten/listeria/listeria_dataset/SE052_genome.fa,/home/asweeten/listeria/listeria_dataset/SE053_genome.fa,/home/asweeten/listeria/listeria_dataset/SE054_genome.fa,/home/asweeten/listeria/listeria_dataset/SE055_genome.fa,/home/asweeten/listeria/listeria_dataset/SE056_genome.fa,/home/asweeten/listeria/listeria_dataset/SE057_genome.fa,/home/asweeten/listeria/listeria_dataset/SE058_genome.fa,/home/asweeten/listeria/listeria_dataset/SE059_genome.fa,/home/asweeten/listeria/listeria_dataset/SE060_genome.fa,/home/asweeten/listeria/listeria_dataset/SE061_genome.fa,/home/asweeten/listeria/listeria_dataset/SE062_genome.fa,/home/asweeten/listeria/listeria_dataset/SE063_genome.fa,/home/asweeten/listeria/listeria_dataset/SE064_genome.fa,/home/asweeten/listeria/listeria_dataset/SE065_genome.fa,/home/asweeten/listeria/listeria_dataset/SE066_genome.fa,/home/asweeten/listeria/listeria_dataset/SE067_genome.fa,/home/asweeten/listeria/listeria_dataset/SE068_genome.fa,/home/asweeten/listeria/listeria_dataset/SE069_genome.fa,/home/asweeten/listeria/listeria_dataset/SE070_genome.fa,/home/asweeten/listeria/listeria_dataset/SE071_genome.fa,/home/asweeten/listeria/listeria_dataset/SE072_genome.fa,/home/asweeten/listeria/listeria_dataset/SE073_genome.fa,/home/asweeten/listeria/listeria_dataset/SE074_genome.fa,/home/asweeten/listeria/listeria_dataset/SE075_genome.fa,/home/asweeten/listeria/listeria_dataset/SE076_genome.fa,/home/asweeten/listeria/listeria_dataset/SE077_genome.fa,/home/asweeten/listeria/listeria_dataset/SE078_genome.fa,/home/asweeten/listeria/listeria_dataset/SE079_genome.fa,/home/asweeten/listeria/listeria_dataset/SE080_genome.fa,/home/asweeten/listeria/listeria_dataset/SE081_genome.fa,/home/asweeten/listeria/listeria_dataset/SE082_genome.fa,/home/asweeten/listeria/listeria_dataset/SE083_genome.fa,/home/asweeten/listeria/listeria_dataset/SE084_genome.fa,/home/asweeten/listeria/listeria_dataset/SE085_genome.fa,/home/asweeten/listeria/listeria_dataset/SE086_genome.fa,/home/asweeten/listeria/listeria_dataset/SE087_genome.fa,/home/asweeten/listeria/listeria_dataset/SE088_genome.fa,/home/asweeten/listeria/listeria_dataset/SE089_genome.fa,/home/asweeten/listeria/listeria_dataset/SE090_genome.fa,/home/asweeten/listeria/listeria_dataset/SE091_genome.fa,/home/asweeten/listeria/listeria_dataset/SE092_genome.fa,/home/asweeten/listeria/listeria_dataset/SE093_genome.fa,/home/asweeten/listeria/listeria_dataset/SE094_genome.fa,/home/asweeten/listeria/listeria_dataset/SE095_genome.fa,/home/asweeten/listeria/listeria_dataset/SE096_genome.fa
0.998383689,0.9984068,0.998405233,0.9984068,0.998408473,0.998406848,0.998405151,0.998403067,0.9984068,0.998402914,0.9984068,0.998420979,0.998406819,0.998391629,0.99840611,0.998388927,0.998361629,0.998417674,0.998416198,0.998368786,0.998406853,0.998368002,0.9984068,0.99840845,0.9984068,0.998497333,0.998471592,0.998507278,0.998427158,0.998476758,0.998451107,0.998474555,0.998478476,0.998510977,0.998446224,0.998479301,0.998404621,0.998503057,0.998368202,0.998402985,0.998401267,0.998369813,0.998401307,0.998518473,0.998402887,0.99841652,0.998402953,0.9984143,0.99840628,0.998391611,0.998401301,0.998401267,0.998402914,0.998404563,0.998409391,0.998407774,0.998412167,0.998412693,0.998409404,0.998402953,0.998407761,0.998406144,0.998369664,0.998390264,0.998409409,0.998412672,0.998407772,0.998404565,0.998402956,0.998412665,0.998411055,0.998414305,0.998506388,0.998455818,0.998407782,0.998409409,0.998407777,0.99840612,0.998425915,0.998468497,0.998463402,0.998407772,0.99847236,0.998407774,0.998461823,0.998518479,0.998463373,0.998463378,0.998497323,0.998463423,0.998518468,0.998463378,0.998419233,0.998463376,0.998417669,0.99844779
0.998388606,0.99841605,0.998417693,0.998419336,0.998419336,0.998414407,0.99841605,0.998388117,0.998419336,0.998406191,0.998420979,0.998399619,0.998419336,0.998375234,0.998379902,0.998356082,0.998348509,0.998416103,0.998401412,0.998363858,0.998417693,0.998350326,0.998419336,0.998419336,0.998419336,0.998484784,0.998480949,0.998501019,0.998400763,0.998454975,0.998438566,0.998480801,0.99847224,0.998503181,0.998460293,0.998487108,0.998409477,0.998503057,0.998358362,0.998409477,0.998411121,0.998351773,0.998409477,0.998518473,0.998409477,0.998414953,0.998411121,0.998391403,0.998397976,0.998380134,0.998409477,0.998411121,0.998411121,0.998409477,0.998383188,0.998386474,0.998392462,0.998384831,0.998381545,0.998414407,0.998383188,0.998381545,0.998351969,0.998391903,0.998384831,0.99838976,0.998386474,0.998409477,0.998414407,0.99838976,0.998386474,0.99838976,0.998500125,0.998444844,0.998383188,0.998386474,0.998384831,0.998383188,0.998421216,0.998471616,0.998452504,0.998381545,0.998477042,0.998381545,0.998450925,0.998518479,0.998450918,0.99845248,0.998483206,0.998454083,0.998516915,0.998450923,0.998417662,0.998452478,0.998416098,0.998460295
0.998385328,0.998405169,0.998405233,0.998405169,0.998406824,0.998406848,0.998405169,0.998399771,0.998405169,0.998402914,0.998406819,0.998419336,0.998406819,0.998391629,0.99840611,0.998387285,0.998363269,0.998419246,0.998416198,0.998372071,0.998406853,0.998371293,0.998406819,0.998406819,0.998405169,0.998497333,0.998471592,0.998510408,0.998427158,0.998476758,0.99845581,0.998474555,0.998478476,0.998515654,0.998446224,0.998479301,0.998404621,0.998503057,0.998368202,0.998402985,0.998401267,0.998369813,0.998401307,0.998521578,0.998401241,0.99841652,0.998401307,0.9984143,0.998404634,0.998391611,0.998401301,0.998401267,0.998401267,0.998402916,0.998409391,0.998407774,0.998412167,0.998412693,0.998409404,0.998401307,0.998407761,0.998406144,0.998372954,0.998388625,0.998409409,0.998412672,0.998407772,0.998404565,0.998402956,0.998414308,0.998411055,0.998414305,0.998506388,0.99845425,0.998407782,0.998409409,0.998407777,0.99840612,0.998425915,0.998468497,0.998463402,0.998407772,0.99847236,0.998407774,0.998461823,0.998520032,0.998461816,0.998461821,0.998498892,0.998461867,0.998520021,0.998461821,0.998420805,0.998461819,0.998419241,0.99844779
0.998409917,0.99838999,0.998393269,0.998391629,0.998393269,0.99838999,0.99838999,0.998386711,0.998391629,0.998385071,0.998391629,0.998375234,0.998391629,0.998404745,0.998381792,0.998363757,0.998370315,0.998439673,0.998381792,0.99835556,0.998391629,0.998370315,0.998391629,0.998391629,0.998391629,0.998473804,0.998491867,0.99849789,0.998406973,0.99847209,0.998436998,0.998479239,0.998475358,0.998496944,0.998461856,0.998485546,0.998385071,0.998492142,0.998378513,0.998385071,0.998386711,0.998375234,0.998386711,0.998509155,0.998383432,0.998430616,0.99838835,0.998383432,0.99838999,0.998408024,0.998386711,0.998380153,0.99838999,0.998383432,0.998383432,0.998383432,0.99838835,0.998383432,0.998383432,0.99838835,0.998383432,0.998381792,0.998371955,0.998403378,0.998383432,0.998383432,0.998383432,0.998386711,0.998386711,0.998383432,0.998383432,0.998383432,0.998500125,0.998440141,0.998383432,0.998381792,0.998383432,0.998383432,0.998435312,0.998480973,0.998464959,0.998381792,0.99847236,0.998383432,0.998464937,0.998513821,0.99846493,0.998464935,0.998472226,0.998466537,0.998507597,0.998464935,0.998441232,0.998464932,0.998439668,0.998463421
0.998383689,0.998402824,0.998404467,0.99840611,0.99840611,0.998399537,0.998402824,0.998388035,0.998404467,0.998384749,0.99840611,0.998379902,0.99840611,0.998381792,0.99836996,0.998357724,0.998350149,0.998409818,0.998386625,0.998355644,0.998402824,0.998355171,0.99840611,0.99840611,0.99840611,0.998451845,0.99847783,0.998465031,0.998400763,0.998458087,0.998426024,0.998472994,0.998475358,0.998489148,0.998457166,0.998493353,0.998384749,0.998490583,0.998360002,0.998384749,0.998383105,0.998353413,0.998383105,0.998502943,0.998384749,0.998425917,0.998384749,0.998374889,0.998384749,0.998385053,0.998383105,0.998383105,0.998384749,0.998383105,0.998371603,0.998378197,0.998379326,0.998371614,0.998376541,0.998384749,0.998376541,0.998376567,0.998358458,0.998383707,0.998371617,0.998376533,0.998376551,0.998384749,0.998384749,0.998378176,0.998378192,0.998373246,0.998467247,0.998430734,0.998376562,0.998371617,0.998376557,0.998376543,0.99843218,0.998470056,0.998452504,0.998371622,0.998462998,0.998373268,0.998450925,0.99850295,0.998452475,0.99845248,0.998451835,0.998450969,0.998501385,0.998450923,0.998411376,0.998452478,0.998409813,0.998457169
0.998364018,0.998385643,0.998385643,0.998388927,0.998385643,0.998385643,0.998384,0.998377431,0.998388927,0.998362651,0.998388927,0.998356082,0.998387285,0.998363757,0.998357724,0.998356082,0.998353429,0.998420817,0.998365935,0.998351155,0.998384,0.998365935,0.998388927,0.998388927,0.998387285,0.998451845,0.998482509,0.998475984,0.998408526,0.998458087,0.99843543,0.998472994,0.998466004,0.998487589,0.998457166,0.998483985,0.998362651,0.998489023,0.998361642,0.998362651,0.998362651,0.998359973,0.998364293,0.998498284,0.998362651,0.998411821,0.998364293,0.998356082,0.998361008,0.998363739,0.998362651,0.998364293,0.998365935,0.998361008,0.998356082,0.998356082,0.998356338,0.998356082,0.998356082,0.998364293,0.998354439,0.998354439,0.998365935,0.998364036,0.998356082,0.998356082,0.998354439,0.998362651,0.998365935,0.998356082,0.998356082,0.998356082,0.998471944,0.998438573,0.998356082,0.998356082,0.998356082,0.998356082,0.998414951,0.998477854,0.998452504,0.998356082,0.998473921,0.998356082,0.998447812,0.998498291,0.998450918,0.99845248,0.998451835,0.998449412,0.998496726,0.998446252,0.998420805,0.998452478,0.998420812,0.998457169
0.998388606,0.998359989,0.998363269,0.998363269,0.998363269,0.998363269,0.998363269,0.998364909,0.998361629,0.998355069,0.998361629,0.998348509,0.998363269,0.998370315,0.998350149,0.998353429,0.998392789,0.998439673,0.998341949,0.998358349,0.998363269,0.998353429,0.998361629,0.998363269,0.998361629,0.998442434,0.998470032,0.998477549,0.998406973,0.998454975,0.998444836,0.998469871,0.998470681,0.998479793,0.998449351,0.99846525,0.998355069,0.998476549,0.998392802,0.998355069,0.998353429,0.998392789,0.998353429,0.998504496,0.998355069,0.998422785,0.998355069,0.998350149,0.998353429,0.998376855,0.998353429,0.998353429,0.998355069,0.998353429,0.998348509,0.998348509,0.998355069,0.998350149,0.998348509,0.998355069,0.998348509,0.998346869,0.998355069,0.998383707,0.998350149,0.998348509,0.998348509,0.998356709,0.998355069,0.998348509,0.998350149,0.998350149,0.9984876,0.998446411,0.998348509,0.998350149,0.998348509,0.998350149,0.99843218,0.998470056,0.998452504,0.998348509,0.9984708,0.998350149,0.998450925,0.998507609,0.998452475,0.99845248,0.998440855,0.998454083,0.998502938,0.998450923,0.998441232,0.998452478,0.998439668,0.998450916
0.998434959,0.998416103,0.998419246,0.998417674,0.998419246,0.998417674,0.998419246,0.998416103,0.998417674,0.998419246,0.998417674,0.998416103,0.998419246,0.998439673,0.998409818,0.998420817,0.998439673,0.998444387,0.99842396,0.998422388,0.998419246,0.99842396,0.998417674,0.998417674,0.998416103,0.998440865,0.998460675,0.998458773,0.998417842,0.998461199,0.998447972,0.998462065,0.998466004,0.998467319,0.998452477,0.99847774,0.998419246,0.998460956,0.998441244,0.998419246,0.998420817,0.998441244,0.998419246,0.998473437,0.998419246,0.998457242,0.998420817,0.998411389,0.998417674,0.998441244,0.998419246,0.998417674,0.998420817,0.998419246,0.998411389,0.998411389,0.998409818,0.998411389,0.998411389,0.998420817,0.998409818,0.998409818,0.998425531,0.99843653,0.998411389,0.998409818,0.998411389,0.998419246,0.998419246,0.998411389,0.998411389,0.998409818,0.998451591,0.998449547,0.998411389,0.998409818,0.998411389,0.998411389,0.998461938,0.998460699,0.998460288,0.998409818,0.998464558,0.998411389,0.998461823,0.998473444,0.998461816,0.998461821,0.998439287,0.99846031,0.998473432,0.998460264,0.998445958,0.998461819,0.998444387,0.998452479
0.998383689,0.998414555,0.998416198,0.998416198,0.998417841,0.998404698,0.998409626,0.998388268,0.998416198,0.998412912,0.998416198,0.998401412,0.998416198,0.998381792,0.998386625,0.998365935,0.998341949,0.99842396,0.998403055,0.998357287,0.998417841,0.998355409,0.998414555,0.998416198,0.998416198,0.998469099,0.998487188,0.998491631,0.998406973,0.998461199,0.998433862,0.998479239,0.998476917,0.998506299,0.99845873,0.998488669,0.998412912,0.998506176,0.998353442,0.998412912,0.998411269,0.998346853,0.998411269,0.99850139,0.998411269,0.998418086,0.998412912,0.998393197,0.99840634,0.998388332,0.998411269,0.998412912,0.998414555,0.998411269,0.998391554,0.998389911,0.998395747,0.998389911,0.998389911,0.998412912,0.998386625,0.998386625,0.998360338,0.998383707,0.998389911,0.998391554,0.998389911,0.998412912,0.998412912,0.998391554,0.998391554,0.998393197,0.998486035,0.998440141,0.998389911,0.998389911,0.998389911,0.998388268,0.998425915,0.998477854,0.998457175,0.998388268,0.99847236,0.998389911,0.998455596,0.998501397,0.998455589,0.998455594,0.998469089,0.998457196,0.998499832,0.998455594,0.998425519,0.998457148,0.998423955,0.998460295
0.998360739,0.998367143,0.998368786,0.998367143,0.998370429,0.998370429,0.998370429,0.998376999,0.998368786,0.998362215,0.998368786,0.998363858,0.998372071,0.99835556,0.998355644,0.998351155,0.998358349,0.998422388,0.998357287,0.998345788,0.998367143,0.998357287,0.998368786,0.998368786,0.998368786,0.998437728,0.998476271,0.998469725,0.998396105,0.998461199,0.998438566,0.998463626,0.998469122,0.998481352,0.998450914,0.998483985,0.998362215,0.998490583,0.998364922,0.998362215,0.998363858,0.998361613,0.998362215,0.998488966,0.998360572,0.998411821,0.9983655,0.998357287,0.99835893,0.99835882,0.998362215,0.998363858,0.9983655,0.998360572,0.998357287,0.998357287,0.998351412,0.998357287,0.99835893,0.9983655,0.99835893,0.998357287,0.99835893,0.998359119,0.998357287,0.99835893,0.998357287,0.998362215,0.998363858,0.99835893,0.998357287,0.998357287,0.998468813,0.998441708,0.998357287,0.998357287,0.99835893,0.998357287,0.998416517,0.998474735,0.998447834,0.998357287,0.998462998,0.998357287,0.998446255,0.998488973,0.998447805,0.998447809,0.998437718,0.998450969,0.998487409,0.998446252,0.998423947,0.998447807,0.998422383,0.998450916
0.998385328,0.998405204,0.998401934,0.998406853,0.998405204,0.998406853,0.998403554,0.998398123,0.998405204,0.9984095,0.998406853,0.998417693,0.998406853,0.998391629,0.998402824,0.998384,0.998363269,0.998419246,0.998417841,0.998367143,0.998406853,0.998366357,0.998406853,0.998403554,0.998403554,0.998495764,0.998473151,0.998510408,0.9984225,0.998475202,0.998451107,0.998469871,0.998475358,0.998517213,0.998444661,0.99847774,0.99840956,0.998503057,0.998369842,0.99840957,0.998407853,0.998369813,0.998409539,0.998520025,0.998407827,0.998411821,0.998409539,0.998411013,0.998411219,0.998388332,0.998407887,0.998406207,0.998411146,0.998407856,0.998406105,0.998406131,0.998408883,0.998409407,0.998407761,0.998409539,0.998406118,0.998404501,0.998368018,0.998388625,0.998407766,0.998411029,0.998406128,0.998409505,0.998407895,0.998411021,0.998407769,0.998411019,0.998507953,0.998455818,0.998406139,0.998407766,0.998406134,0.998404477,0.99841965,0.998468497,0.998458731,0.998404485,0.9984708,0.998406131,0.99845871,0.998520032,0.998460259,0.998460264,0.998495755,0.998461867,0.998518468,0.998458707,0.998419233,0.998458705,0.998419241,0.998446227
0.998362378,0.998366357,0.998366357,0.998368002,0.998366357,0.998369647,0.998366357,0.998371293,0.998368002,0.998364712,0.998368002,0.998350326,0.998371293,0.998370315,0.998355171,0.998365935,0.998353429,0.99842396,0.998355409,0.998357287,0.998366357,0.998356486,0.998368002,0.998368002,0.998366357,0.99845655,0.998482509,0.998475984,0.998410079,0.998467422,0.998443269,0.998480801,0.998469122,0.998484471,0.998461856,0.998480862,0.998363067,0.99849526,0.998361642,0.998364712,0.998364712,0.998356693,0.998361422,0.998502943,0.998363067,0.998411821,0.998364712,0.998355144,0.998363067,0.998370297,0.998363067,0.998359777,0.998366357,0.998363067,0.998356809,0.99835355,0.998369474,0.998355182,0.998353536,0.998364712,0.998355179,0.998355206,0.998356502,0.998362397,0.998355185,0.998356804,0.998353547,0.998363067,0.998364712,0.998355152,0.998353544,0.99835515,0.998476641,0.998446411,0.998353558,0.998355185,0.998353552,0.998353539,0.998416517,0.998471616,0.998466516,0.99835519,0.998477042,0.998355193,0.998464937,0.998501397,0.998466487,0.998466492,0.998456541,0.998468094,0.998501385,0.998464935,0.998423947,0.998466489,0.998423955,0.998463421
0.998383689,0.998406798,0.998405233,0.998408439,0.998408473,0.998406848,0.998405148,0.998401419,0.998405143,0.998406207,0.9984068,0.998419336,0.998406819,0.998391629,0.99840611,0.998388927,0.998361629,0.998417674,0.998414555,0.998368786,0.998406853,0.998368002,0.998408439,0.998408439,0.998406792,0.998495764,0.998471592,0.998510408,0.998427158,0.998476758,0.998449539,0.998472994,0.998478476,0.998514095,0.998446224,0.998479301,0.998406267,0.998503057,0.998368202,0.998406277,0.998401267,0.998369813,0.998401307,0.998521578,0.998404534,0.99841652,0.998402953,0.998415943,0.99840628,0.998391611,0.998402948,0.998401267,0.998402914,0.998404563,0.998409391,0.998407774,0.998412167,0.998412693,0.998409404,0.998402953,0.998407761,0.998406144,0.998369664,0.998390264,0.998409409,0.998412672,0.998407772,0.998404565,0.998402956,0.998414308,0.998409412,0.998415948,0.998507953,0.998455818,0.998407782,0.998409409,0.998407777,0.99840612,0.998425915,0.998468497,0.998463402,0.998407772,0.99847236,0.998407774,0.998461823,0.998521585,0.998463373,0.998463378,0.998497323,0.998461867,0.998521574,0.998461821,0.998419233,0.998461819,0.998417669,0.99844779
0.998386967,0.998406798,0.998405233,0.998410086,0.998410122,0.998406848,0.998405148,0.998401419,0.998406792,0.998406207,0.99840845,0.998419336,0.998406819,0.998391629,0.99840611,0.998388927,0.998363269,0.998417674,0.998416198,0.998368786,0.998403554,0.998368002,0.998408439,0.998410083,0.998408442,0.998497333,0.998473151,0.998511972,0.998427158,0.998476758,0.998454243,0.998474555,0.998478476,0.998515654,0.998446224,0.998479301,0.998406267,0.998503057,0.998368202,0.998407924,0.998402914,0.998369813,0.998402953,0.998523131,0.99840618,0.99841652,0.998402953,0.998417586,0.998407926,0.998391611,0.998402948,0.998402914,0.99840456,0.998406209,0.998409391,0.998409417,0.998413809,0.998412693,0.998409404,0.998404599,0.998407761,0.998407787,0.998369664,0.998390264,0.998411053,0.998414316,0.998409415,0.998406212,0.998404602,0.998415951,0.998411055,0.998415948,0.998509519,0.998455818,0.998409425,0.998409409,0.998407777,0.998407764,0.998425915,0.998465377,0.998463402,0.998407772,0.99847236,0.998407774,0.99846338,0.998523138,0.99846493,0.998463378,0.998497323,0.998463423,0.998523127,0.998461821,0.998419233,0.998463376,0.998417669,0.99844779
0.998386967,0.998406798,0.998405233,0.998406792,0.998406824,0.998405198,0.998403499,0.998399771,0.998405143,0.998402914,0.9984068,0.998419336,0.998405169,0.998391629,0.99840611,0.998387285,0.998361629,0.998416103,0.998416198,0.998368786,0.998403554,0.998366357,0.998406792,0.998408442,0.998406792,0.998495764,0.998471592,0.998510408,0.998425605,0.998475202,0.998452675,0.998472994,0.998476917,0.998514095,0.998444661,0.998479301,0.998404621,0.998501498,0.998368202,0.998402985,0.998401267,0.998369813,0.998401307,0.998521578,0.998402887,0.99841652,0.998401307,0.9984143,0.998404634,0.998389971,0.998401301,0.998401267,0.998401267,0.998402916,0.998407748,0.998407774,0.998413809,0.998412693,0.998409404,0.998401307,0.998406118,0.998406144,0.998369664,0.998388625,0.998409409,0.998412672,0.998407772,0.998404565,0.998402956,0.998414308,0.998409412,0.998415948,0.998507953,0.99845425,0.998407782,0.998409409,0.998407777,0.99840612,0.998424348,0.998463818,0.998463402,0.998406128,0.99847236,0.998407774,0.998461823,0.998521585,0.998463373,0.998463378,0.998495755,0.998461867,0.998520021,0.998461821,0.998417662,0.998461819,0.998416098,0.998446227
0.998480079,0.998492627,0.99848949,0.998495764,0.998492627,0.998492627,0.998491059,0.99847851,0.998495764,0.998486353,0.998497333,0.998484784,0.998497333,0.998473804,0.998451845,0.998451845,0.998442434,0.998440865,0.998469099,0.998437728,0.998495764,0.99845655,0.998495764,0.998497333,0.998495764,0.998505175,0.998468473,0.998488502,0.998414737,0.998461199,0.998454243,0.998487046,0.998478476,0.998512536,0.998480614,0.998499598,0.998483216,0.998498379,0.998448708,0.998483216,0.998487921,0.998445571,0.998484784,0.99850139,0.998483216,0.998447845,0.998487921,0.998459688,0.998481647,0.998475373,0.998484784,0.998484784,0.998487921,0.998483216,0.998453413,0.998454982,0.99845655,0.99845655,0.998454982,0.998487921,0.998454982,0.998453413,0.998459688,0.99847851,0.99845655,0.998458119,0.998454982,0.998484784,0.998486353,0.998459688,0.99845655,0.998458119,0.998484469,0.998455818,0.998454982,0.99845655,0.998454982,0.998454982,0.998452541,0.998463818,0.998452504,0.998453413,0.998480163,0.998454982,0.998450925,0.99850295,0.998452475,0.99845248,0.998505175,0.998450969,0.998501385,0.998450923,0.998440865,0.998452478,0.998439296,0.998482179
0.998494986,0.998470032,0.99847783,0.998471592,0.998476271,0.998471592,0.998471592,0.998471592,0.998471592,0.998476271,0.998471592,0.998480949,0.998471592,0.998491867,0.99847783,0.998482509,0.998470032,0.998460675,0.998487188,0.998476271,0.998473151,0.998482509,0.998471592,0.998473151,0.998471592,0.998468473,0.99847783,0.998476271,0.998405421,0.998492317,0.998468473,0.998468473,0.998487829,0.998475115,0.998471592,0.998490307,0.998476271,0.998462515,0.998474711,0.998474711,0.998474711,0.998471592,0.998473151,0.998454801,0.998474711,0.998465353,0.998476271,0.99847939,0.998471592,0.998493426,0.998473151,0.998473151,0.998476271,0.998474711,0.99847939,0.998480949,0.998480949,0.998480949,0.99847939,0.998476271,0.99847939,0.99847783,0.998484069,0.998494986,0.998480949,0.998480949,0.998480949,0.998476271,0.998474711,0.99847939,0.998480949,0.99847939,0.998470032,0.998471592,0.998480949,0.998480949,0.998480949,0.998480949,0.998465353,0.998471616,0.998469629,0.99847783,0.998466913,0.99847939,0.998468051,0.998454808,0.998468044,0.998468049,0.998468473,0.998466537,0.998454796,0.998468049,0.998462234,0.998468046,0.998460675,0.998473151
0.998508843,0.998505713,0.998510408,0.998511972,0.998510408,0.998505713,0.998505713,0.998488502,0.998508843,0.99852136,0.998507278,0.998501019,0.998510408,0.99849789,0.998465031,0.998475984,0.998477549,0.998458773,0.998491631,0.998469725,0.998510408,0.998475984,0.998510408,0.998511972,0.998510408,0.998488502,0.998476271,0.998537007,0.998442684,0.998447195,0.998463467,0.998494853,0.998475358,0.99852345,0.998479051,0.998498037,0.998518231,0.99852021,0.998486937,0.99852136,0.998519796,0.998480678,0.998519796,0.998513814,0.998522925,0.998452514,0.998516666,0.99847129,0.998513537,0.998504149,0.99852136,0.998519796,0.998516666,0.998522925,0.998468161,0.998465031,0.998469725,0.998468161,0.998466596,0.99852136,0.998465031,0.998463467,0.998477549,0.998510408,0.998468161,0.998468161,0.998466596,0.99852136,0.998519796,0.99847129,0.998468161,0.998469725,0.998533878,0.998461902,0.998466596,0.998466596,0.998466596,0.998466596,0.998457208,0.998473175,0.99844939,0.998465031,0.998486404,0.998466596,0.998447812,0.998513821,0.998447805,0.998447809,0.998490067,0.998443185,0.998510703,0.998447809,0.998461902,0.998447807,0.998458773,0.998480616
0.998403868,0.998424053,0.998425605,0.998425605,0.998425605,0.998428711,0.998427158,0.998420947,0.998425605,0.998411631,0.998427158,0.998400763,0.998427158,0.998406973,0.998400763,0.998408526,0.998406973,0.998417842,0.998406973,0.998396105,0.9984225,0.998410079,0.998427158,0.998427158,0.998425605,0.998414737,0.998405421,0.998442684,0.998354183,0.998396105,0.998430263,0.998414737,0.998405421,0.998438026,0.998417842,0.998436474,0.998410079,0.998417842,0.998408526,0.998410079,0.998413184,0.998408526,0.998410079,0.998410079,0.998410079,0.998413184,0.998413184,0.998402315,0.998413184,0.998406973,0.998410079,0.998413184,0.998414737,0.998408526,0.998400763,0.998402315,0.998397657,0.998402315,0.998403868,0.998414737,0.998402315,0.998402315,0.998411631,0.998403868,0.998402315,0.998402315,0.998402315,0.998411631,0.998413184,0.998402315,0.998402315,0.998402315,0.998441132,0.998428711,0.998402315,0.998402315,0.998402315,0.998402315,0.998417842,0.998400763,0.998396105,0.998400763,0.998414737,0.998402315,0.998396105,0.998410079,0.998396105,0.998396105,0.998414737,0.998394552,0.998408526,0.998396105,0.998417842,0.998396105,0.998417842,0.998417842
