/home/asweeten/listeria/listeria_dataset/SE001_genome.fa,/home/asweeten/listeria/listeria_dataset/SE002_genome.fa,/home/asweeten/listeria/listeria_dataset/SE003_genome.fa,/home/asweeten/listeria/listeria_dataset/SE004_genome.fa,/home/asweeten/listeria/listeria_dataset/SE005_genome.fa,/home/asweeten/listeria/listeria_dataset/SE006_genome.fa,/home/asweeten/listeria/listeria_dataset/SE007_genome.fa,/home/asweeten/listeria/listeria_dataset/SE008_genome.fa,/home/asweeten/listeria/listeria_dataset/SE009_genome.fa,/home/asweeten/listeria/listeria_dataset/SE010_genome.fa,/home/asweeten/listeria/listeria_dataset/SE011_genome.fa,/home/asweeten/listeria/listeria_dataset/SE012_genome.fa,/home/asweeten/listeria/listeria_dataset/SE013_genome.fa,/home/asweeten/listeria/listeria_dataset/SE014_genome.fa,/home/asweeten/listeria/listeria_dataset/SE015_genome.fa,/home/asweeten/listeria/listeria_dataset/SE016_genome.fa,/home/asweeten/listeria/listeria_dataset/SE017_genome.fa,/home/asweeten/listeria/listeria_dataset/SE018_genome.fa,/home/asweeten/listeria/listeria_dataset/SE019_genome.fa,/home/asweeten/listeria/listeria_dataset/SE020_genome.fa,/home/asweeten/listeria/listeria_dataset/SE021_genome.fa,/home/asweeten/listeria/listeria_dataset/SE022_genome.fa,/home/asweeten/listeria/listeria_dataset/SE023_genome.fa,/home/asweeten/listeria/listeria_dataset/SE024_genome.fa,/home/asweeten/listeria/listeria_dataset/SE025_genome.fa,/home/asweeten/listeria/listeria_dataset/SE026_genome.fa,/home/asweeten/listeria/listeria_dataset/SE027_genome.fa,/home/asweeten/listeria/listeria_dataset/SE028_genome.fa,/home/asweeten/listeria/listeria_dataset/SE029_genome.fa,/home/asweeten/listeria/listeria_dataset/SE030_genome.fa,/home/asweeten/listeria/listeria_dataset/SE031_genome.fa,/home/asweeten/listeria/listeria_dataset/SE032_genome.fa,/home/asweeten/listeria/listeria_dataset/SE033_genome.fa,/home/asweeten/listeria/listeria_dataset/SE034_genome.fa,/home/asweeten/listeria/listeria_dataset/SE035_genome.fa,/home/asweeten/listeria/listeria_dataset/SE036_genome.fa,/home/asweeten/listeria/listeria_dataset/SE037_genome.fa,/home/asweeten/listeria/listeria_dataset/SE038_genome.fa,/home/asweeten/listeria/listeria_dataset/SE039_genome.fa,/home/asweeten/listeria/listeria_dataset/SE040_genome.fa,/home/asweeten/listeria/listeria_dataset/SE041_genome.fa,/home/asweeten/listeria/listeria_dataset/SE042_genome.fa,/home/asweeten/listeria/listeria_dataset/SE043_genome.fa,/home/asweeten/listeria/listeria_dataset/SE044_genome.fa,/home/asweeten/listeria/listeria_dataset/SE045_genome.fa,/home/asweeten/listeria/listeria_dataset/SE046_genome.fa,/home/asweeten/listeria/listeria_dataset/SE047_genome.fa,/home/asweeten/listeria/listeria_dataset/SE048_genome.fa,/home/asweeten/listeria/listeria_dataset/SE049_genome.fa,/home/asweeten/listeria/listeria_dataset/SE050_genome.fa,/home/asweeten/listeria/listeria_dataset/SE051_genome.fa,/home/asweeten/listeria/listeria_dataset/SE052_genome.fa,/home/asweeten/listeria/listeria_dataset/SE053_genome.fa,/home/asweeten/listeria/listeria_dataset/SE054_genome.fa,/home/asweeten/listeria/listeria_dataset/SE055_genome.fa,/home/asweeten/listeria/listeria_dataset/SE056_genome.fa,/home/asweeten/listeria/listeria_dataset/SE057_genome.fa,/home/asweeten/listeria/listeria_dataset/SE058_genome.fa,/home/asweeten/listeria/listeria_dataset/SE059_genome.fa,/home/asweeten/listeria/listeria_dataset/SE060_genome.fa,/home/asweeten/listeria/listeria_dataset/SE061_genome.fa,/home/asweeten/listeria/listeria_dataset/SE062_genome.fa,/home/asweeten/listeria/listeria_dataset/SE063_genome.fa,/home/asweeten/listeria/listeria_dataset/SE064_genome.fa,/home/asweeten/listeria/listeria_dataset/SE065_genome.fa,/home/asweeten/listeria/listeria_dataset/SE066_genome.fa,/home/asweeten/listeria/listeria_dataset/SE067_genome.fa,/home/asweeten/listeria/listeria_dataset/SE068_genome.fa,/home/asweeten/listeria/listeria_dataset/SE069_genome.fa,/home/asweeten/listeria/listeria_dataset/SE070_genome.fa,/home/asweeten/listeria/listeria_dataset/SE071_genome.fa,/home/asweeten/listeria/listeria_dataset/SE072_genome.fa,/home/asweeten/listeria/listeria_dataset/SE073_genome.fa,/home/asweeten/listeria/listeria_dataset/SE074_genome.fa,/home/asweeten/listeria/listeria_dataset/SE075_genome.fa,/home/asweeten/listeria/listeria_dataset/SE076_genome.fa,/home/asweeten/listeria/listeria_dataset/SE077_genome.fa,/home/asweeten/listeria/listeria_dataset/SE078_genome.fa,/home/asweeten/listeria/listeria_dataset/SE079_genome.fa,/home/asweeten/listeria/listeria_dataset/SE080_genome.fa,/home/asweeten/listeria/listeria_dataset/SE081_genome.fa,/home/asweeten/listeria/listeria_dataset/SE082_genome.fa,/home/asweeten/listeria/listeria_dataset/SE083_genome.fa,/home/asweeten/listeria/listeria_dataset/SE084_genome.fa,/home/asweeten/listeria/listeria_dataset/SE085_genome.fa,/home/asweeten/listeria/listeria_dataset/SE086_genome.fa,/home/asweeten/listeria/listeria_dataset/SE087_genome.fa,/home/asweeten/listeria/listeria_dataset/SE088_genome.fa,/home/asweeten/listeria/listeria_dataset/SE089_genome.fa,/home/asweeten/listeria/listeria_dataset/SE090_genome.fa,/home/asweeten/listeria/listeria_dataset/SE091_genome.fa,/home/asweeten/listeria/listeria_dataset/SE092_genome.fa,/home/asweeten/listeria/listeria_dataset/SE093_genome.fa,/home/asweeten/listeria/listeria_dataset/SE094_genome.fa,/home/asweeten/listeria/listeria_dataset/SE095_genome.fa,/home/asweeten/listeria/listeria_dataset/SE096_genome.fa
0.999235786,0.998943381,0.999765294,0.99973445,0.999448499,0.998895457,0.999148526,0.998021678,0.998593297,0.997851422,1.000736687,0.999527355,0.999729368,0.998082205,0.997726901,0.998419513,0.996665556,0.999474679,0.998831301,0.998517768,0.998440616,0.998707412,0.99989378,0.999506645,0.999626661,1.000123732,0.999438102,1.000626632,1.001369947,1.000929496,1.000411636,1.000908323,1.000181027,1.001022867,0.999810156,1.000472905,0.9985048,0.999555791,0.997902312,0.999358954,0.998887455,0.997598795,0.999102457,0.999901734,0.9983155,0.999246051,0.99923749,0.997262973,0.998390437,0.998356066,0.998586803,0.998302236,0.997331899,0.999195031,0.998188634,0.998080231,0.997496099,0.997637332,0.997873788,0.998665614,0.998727538,0.998710369,0.998777191,0.998742421,0.997558951,0.997444383,0.997805683,0.997235979,0.998665053,0.997598006,0.997604911,0.997413849,1.000968633,0.999684819,0.997844857,0.997283452,0.997326964,0.997984349,1.000253794,1.000699927,1.000442561,0.998148271,1.000367848,0.99821919,1.001325443,0.999389158,1.001338576,1.001322488,0.999718029,1.000187377,0.998550673,1.000644967,0.999440433,1.001461591,0.999417571,0.999824765
0.998600927,0.998075292,0.999244109,0.999467634,0.998960863,0.998762932,0.999373787,0.99836707,0.998843128,0.998843128,0.999527355,0.999358431,0.99936355,0.997816743,0.99867161,0.999082738,0.997173969,0.99998858,0.998872248,0.998932247,0.99847286,0.999061534,0.999450571,0.999360137,0.999155381,0.999477394,1.000600761,0.999086027,1.001289267,0.999839965,0.999925157,1.000955361,0.999637946,1.000299415,0.999748497,1.000642957,0.99925264,0.998719063,0.998057129,0.998853366,0.998501868,0.997455947,0.998046285,0.999801857,0.998080411,0.999946379,0.999196332,0.99817986,0.998350007,0.998109306,0.997568521,0.998406315,0.99792855,0.998636665,0.998386486,0.998300169,0.998248973,0.998416365,0.998646181,0.998138425,0.998737772,0.999092482,0.999027408,0.998631808,0.998903914,0.997608051,0.998513252,0.997798871,0.998522343,0.998390715,0.99807711,0.998167362,0.999624573,0.998646673,0.99860018,0.998658768,0.998223659,0.998833583,1.000476677,1.001137382,0.998354126,0.997962416,1.00071301,0.998602985,0.99946659,1.00063663,0.9990963,0.998996008,1.000521565,0.999386179,0.998518502,0.999665393,1.001048984,0.999091356,1.001102863,0.999518104
0.998902187,0.998951944,0.999376519,0.999564934,0.999564965,0.998736197,0.99913158,0.998238832,0.999063909,0.998400104,0.999729368,0.99936355,0.999397073,0.997804831,0.998726178,0.998629221,0.996884905,1.001228469,0.998510549,0.998487066,0.997987008,0.998251506,0.999611181,0.999506696,0.999405741,0.999003631,1.00055704,1.000103897,1.000990751,1.001550237,0.999725034,1.000726658,1.00019719,0.999787982,1.000024339,1.000238072,0.998973011,0.998646374,0.997408939,0.99848884,0.998760991,0.997199161,0.998991332,0.999727755,0.998505135,0.999928505,0.998856234,0.997513498,0.997727475,0.998447963,0.998680788,0.998691663,0.997144125,0.999102742,0.99882483,0.998139904,0.997300216,0.99719071,0.998238671,0.999132051,0.998111775,0.998534665,0.999125589,0.998827507,0.998008977,0.998119516,0.998046086,0.997842423,0.999577808,0.998157164,0.997833339,0.997811063,1.000859743,0.999733559,0.998327377,0.997518636,0.998070232,0.998412376,1.000546633,1.000832784,1.000760752,0.998281268,1.000298168,0.998671215,1.00150163,0.999866227,1.001304626,1.001248119,0.999564819,1.000705894,0.998299736,1.001524321,1.001192547,1.001700878,1.001316584,0.999680358
0.998449768,0.998362982,0.998106028,0.998328949,0.998019243,0.999128739,0.998781596,0.996936973,0.997784411,0.998756071,0.998082205,0.997816743,0.997804831,0.998701617,0.998129852,0.998354474,0.997109355,1.000298552,0.998488907,0.997845671,0.997362394,0.998402121,0.998172394,0.998308528,0.998572289,0.999319473,1.000140879,0.999566553,1.000035499,1.000168117,1.000595489,1.000142736,0.999010818,1.000077686,0.999727403,0.999923882,0.997847373,0.998631836,0.997584171,0.998111133,0.998121344,0.997714433,0.99844126,0.999879181,0.998243865,0.999198929,0.998400419,0.997450881,0.997974999,0.998245566,0.997940965,0.997677205,0.996681721,0.998619936,0.99814857,0.997707835,0.997427057,0.997185419,0.997518948,0.99825918,0.997678906,0.998645461,0.998395314,0.998114537,0.99805668,0.997382814,0.997736763,0.997740167,0.998422541,0.997535965,0.997825251,0.9973692,0.999423046,1.000441903,0.997765692,0.99805668,0.997685713,0.998124747,1.000092732,1.000246271,0.999833636,0.9978746,1.000234969,0.99826939,0.999888469,1.000077363,0.999880369,0.999881978,0.999538741,0.99855429,0.999393567,0.999886848,0.999911905,1.000067906,0.999972265,0.999701451
0.998777939,0.99806454,0.998596579,0.998177087,0.999106449,0.997322756,0.997905952,0.997708143,0.996956127,0.998523253,0.997726901,0.99867161,0.998726178,0.998129852,0.998352728,0.998712764,0.996648552,0.99997716,0.997749069,0.99884384,0.997599007,0.998627273,0.998436285,0.997825805,0.997546144,0.999080149,1.00016193,0.999303562,1.000795505,1.000547998,0.999879601,1.000661778,0.999266195,1.000101963,1.000176863,1.000678586,0.998848956,0.999269882,0.997684547,0.998223129,0.998516432,0.997127737,0.998489148,0.999371743,0.997948583,0.999133933,0.998588052,0.99829234,0.998364664,0.998490508,0.998291339,0.997900836,0.9971096,0.998258939,0.998872829,0.998146724,0.997918526,0.998089069,0.998291528,0.998247002,0.998475506,0.998487443,0.998712536,0.999035119,0.997640774,0.998291709,0.998066546,0.998090119,0.998559063,0.998590171,0.998066882,0.998348068,0.999585568,0.997788861,0.997942043,0.997639636,0.998065118,0.998385127,1,1.000027543,0.997943869,0.998109054,1.000456975,0.998303275,0.99932758,0.999753407,0.999825403,0.999708988,0.999145937,0.998670593,0.99787668,0.999831888,0.999957584,0.99991916,1.000032629,1.000144407
0.998689433,0.998221739,0.998705944,0.99851158,0.998755388,0.999060573,0.999350415,0.998230264,0.997802321,0.998463841,0.998419513,0.999082738,0.998629221,0.998354474,0.998712764,0.998798011,0.997287895,1.000292027,0.9980018,0.998547384,0.998054654,0.998929292,0.998562728,0.998794601,0.9988287,0.999314589,0.999873694,0.999571423,1.000311425,1.00049142,0.99967785,1.000001622,0.998925154,1.000066357,0.999545672,1.000072879,0.998721289,0.998442846,0.997784923,0.998370069,0.998049539,0.997282489,0.999144116,0.999371743,0.998295052,0.999499534,0.998543974,0.997823671,0.998578073,0.998417331,0.998618992,0.998231968,0.998041014,0.998937817,0.998803126,0.99763865,0.998141663,0.99724185,0.997754583,0.998675255,0.998731518,0.997918258,0.998658206,0.998351023,0.998336268,0.997524512,0.997899504,0.998324036,0.998765617,0.997666196,0.997899822,0.998012227,0.99970746,0.998610931,0.99768127,0.998334964,0.997898053,0.99902136,1.000291212,1.000348343,0.998475265,0.997943832,1.000364607,0.997485201,0.999746226,1.000259487,0.999519859,0.999447077,1.000058676,0.999111575,0.998031103,0.999266127,1.000438844,0.999369446,1.000704788,1.00006977
0.996823691,0.996721668,0.996935916,0.996777781,0.996873002,0.997111055,0.997233483,0.996403697,0.996420701,0.997145063,0.996665556,0.997173969,0.996884905,0.997109355,0.996648552,0.997287895,0.997741896,1.0001142,0.996602642,0.997378015,0.9964173,0.997791207,0.997066845,0.99668596,0.996798185,0.998080524,0.999057566,0.999487006,0.999536897,0.999324297,0.998734179,1.000634204,0.998732813,0.999507988,0.999209794,0.999360282,0.997359311,0.998047096,0.996094228,0.996787983,0.997631371,0.996580537,0.998010556,0.999445845,0.99690701,0.998742335,0.997437528,0.996420701,0.996944418,0.997248786,0.997517446,0.996750575,0.99766878,0.997153565,0.996920613,0.996439405,0.996869601,0.996616245,0.996561833,0.997706188,0.998148287,0.996617945,0.997934039,0.997500442,0.996498919,0.996521023,0.996478514,0.996845796,0.997706188,0.996702964,0.996478514,0.996521023,0.999398667,0.998718157,0.997745297,0.996498919,0.996476814,0.998044564,0.998612268,0.999402145,0.999344235,0.99655163,0.999520339,0.996927414,0.999196652,0.999008792,0.99927413,0.999288637,0.997815946,0.999050193,0.997672391,0.99919662,1.00010604,0.99941795,1.000161514,0.999157898
0.999685133,1.000296921,0.999582353,0.999582353,1.000182721,1.000491061,1.00084182,0.999216912,0.999081503,1.000422541,0.999474679,0.99998858,1.001228469,1.000298552,0.99997716,1.000292027,1.0001142,1.001404664,1.000221875,1.000070152,0.999649242,1.000052206,0.999665556,0.999474679,0.999507307,1.001203132,1.001365072,1.000974039,1.00152808,1.003228179,1.001996352,1.001870171,1.001200919,1.001218701,1.001158536,1.00157905,1.00034097,0.999563868,1.00050085,1.000210455,1.001207261,0.999800965,1.000828768,1.002461479,0.99961335,1.000300605,1.000370335,0.999386581,0.999693291,0.999517096,0.999985317,0.999629665,0.999074977,1.000376861,1.000076677,0.999711236,0.999631296,0.999588879,0.999833594,0.999853171,0.999973897,0.999721025,1.000212086,1.00009136,0.999570933,0.999822174,0.999895588,0.999712868,1.000554687,0.999657399,0.999611719,0.999802597,1.001682106,1.000471146,0.99989722,0.999583985,0.999825437,0.999900483,1.002108442,1.002341192,1.00122431,0.999892325,1.00132393,1.000071783,1.002440755,1.001191061,1.002109711,1.002544739,1.000544384,1.001500631,1.000012869,1.002440854,1.001668913,1.002682279,1.001724425,1.001117935
0.99932259,0.99830752,0.998913196,0.999008739,0.998094253,0.998641921,0.998740876,0.998060131,0.998012359,0.998773293,0.998831301,0.998872248,0.998510549,0.998488907,0.997749069,0.9980018,0.996602642,1.000221875,0.997826391,0.999031176,0.998182972,0.997995298,0.998778411,0.998850069,0.998469602,0.999195741,1.000628289,0.999053559,1.000916525,1.000750063,1.000351436,1.00054986,0.999201543,0.999959538,1.000582513,1.000502057,0.998674337,0.998880593,0.997364705,0.998123258,0.99879206,0.998590227,0.998971204,0.999476452,0.998952437,0.998293865,0.999068453,0.997643021,0.998184678,0.998499017,0.998925138,0.997925347,0.998609505,0.998590737,0.998449594,0.997897802,0.998117816,0.997396974,0.998124432,0.998116433,0.998596198,0.99831802,0.998358703,0.999321009,0.997405533,0.997931979,0.997681219,0.998290458,0.998699929,0.998007146,0.997667984,0.998090647,0.999496181,0.998875747,0.997493623,0.997404452,0.997681551,0.998011633,1.000229391,1.000915414,0.998250754,0.997732229,1.0008151,0.997936034,0.999422947,1.000755897,0.999395378,0.999453544,1.000050527,0.998788511,0.99776408,0.999498898,1.000166402,0.999836703,1.000233298,1.000269343
0.998949844,0.998331849,0.998846963,0.998406899,0.998840141,0.998290913,0.99906529,0.998028239,0.998033356,0.999058467,0.998517768,0.998932247,0.998487066,0.997845671,0.99884384,0.998547384,0.997378015,1.000070152,0.999031176,0.999345021,0.998224392,0.99866275,0.998488772,0.998804321,0.998546765,0.999518096,0.999948182,1.000082793,1.000553465,1.000900398,1.000916012,1.000887237,0.999010818,0.999875379,0.998885274,1.000309332,0.998297736,0.998402463,0.997762806,0.998785559,0.998763385,0.996770617,0.998766797,0.999774472,0.998272151,0.998977944,0.999068701,0.998017956,0.998751446,0.997983373,0.99876168,0.998435896,0.998348906,0.999019237,0.998823124,0.998018853,0.99815529,0.998409546,0.998559223,0.998517768,0.998823084,0.998546765,0.998672984,0.997986852,0.998578328,0.998165547,0.998049496,0.99844613,0.998988534,0.998169098,0.997852091,0.997969607,1.000165773,0.997777489,0.998126185,0.998317921,0.99848278,0.998826761,1.00037093,1.001100117,0.999247324,0.998097119,1.000521794,0.998558704,0.999945043,0.999735678,1.000101848,1.000038802,0.999504513,1.000117918,0.997559791,1.000184276,1.000417636,1.000077607,1.000455176,0.999282834
0.998529442,0.998062324,0.998259173,0.998355029,0.998611789,0.997502589,0.998762421,0.997204359,0.997763308,0.997564261,0.998440616,0.99847286,0.997987008,0.997362394,0.997599007,0.998054654,0.9964173,0.999649242,0.998182972,0.998224392,0.997519706,0.997969767,0.998438904,0.998257461,0.998630618,0.999542517,0.999004129,1.000256497,1.000522807,1.000407362,0.999736423,0.9992555,0.999927266,1.000323692,0.999337979,0.999596735,0.998385184,0.9990502,0.997352796,0.998018739,0.998284186,0.996760413,0.997703999,0.999244481,0.99706323,0.998773208,0.998363851,0.996956208,0.998250326,0.998284591,0.997614483,0.997444814,0.997535037,0.998294355,0.99781681,0.997660815,0.997272963,0.997480503,0.997848212,0.99794631,0.997567653,0.998338491,0.998097473,0.998044711,0.997356098,0.996842559,0.997708499,0.997306019,0.998205257,0.997055895,0.997715716,0.996766033,0.999447424,0.999649077,0.99762832,0.997131775,0.997483801,0.997743903,0.999816162,0.999512319,0.998901674,0.997805548,0.999833091,0.997791045,1.000164872,0.999252162,1.000942499,1.000119638,1.000348797,0.999190725,0.997783383,1.000847025,1.000605246,1.000321744,1.000690105,0.998937232
0.998279243,0.998336882,0.998452993,0.998596424,0.998304439,0.998476898,0.998603254,0.997467758,0.998085878,0.998471776,0.998707412,0.999061534,0.998251506,0.998402121,0.998627273,0.998929292,0.997791207,1.000052206,0.997995298,0.99866275,0.997969767,0.99844787,0.998700582,0.998830353,0.998543491,0.999529492,0.999938467,0.999110378,1.000871344,0.99999515,0.999881228,1.00076072,0.999477932,1.0002104,0.999115683,1.000547404,0.997717055,0.998433154,0.997727079,0.998943049,0.998200281,0.996746809,0.998803033,0.999374965,0.99812515,0.999754642,0.998724488,0.997363524,0.998323222,0.998262468,0.998678385,0.998075633,0.996840272,0.99778877,0.998642329,0.998518402,0.998337546,0.997867462,0.998288118,0.998114905,0.998592787,0.998280491,0.998473483,0.998773052,0.997889652,0.998325806,0.998441643,0.997595821,0.998541784,0.998189555,0.998297015,0.99813838,1.000466439,0.99984241,0.998422858,0.997890159,0.998441866,0.998113951,1.000239152,1.000380747,1.000248739,0.998404035,1.00030627,0.9986371,1.000004849,1.000314285,0.999650806,0.999542464,0.999507773,1.000453904,0.997754428,1.000004849,1.001125659,1.000297492,1.000331185,0.999091374
0.999206852,0.998900568,0.999758442,0.999557985,0.999662591,0.999169452,0.999131311,0.997801104,0.998524844,0.998304384,0.99989378,0.999450571,0.999611181,0.998172394,0.998436285,0.998562728,0.997066845,0.999665556,0.998778411,0.998488772,0.998438904,0.998700582,0.999886916,0.999501506,0.99939204,1.000096055,0.999951421,1.000246756,1.001155338,1.001978614,0.999822655,1.000895347,1.000247296,1.000916049,1.000438102,1.000233213,0.998612454,0.999557406,0.997941442,0.999345278,0.998955814,0.997001894,0.998469902,0.999855018,0.998344543,0.999218428,0.999252877,0.997545878,0.998388728,0.998310118,0.998573133,0.998295404,0.996978543,0.999060015,0.998463239,0.998523517,0.997497803,0.997652674,0.998412587,0.998723705,0.998715598,0.999058364,0.998782314,0.998895577,0.997949314,0.997867193,0.998248979,0.997726259,0.999066734,0.997787233,0.998046426,0.99760308,1.00094263,0.999832662,0.998039229,0.997813468,0.998094098,0.998137825,0.999814535,1.000623778,1.000445791,0.998581364,1.001016039,0.998652452,1.001131476,0.999995165,1.001349892,1.00128207,1.000206996,0.999439485,0.998576411,1.001417635,0.999608466,1.00109296,0.999711233,0.999797182
0.998786449,0.998755005,0.999285663,0.99945868,0.999189876,0.998648862,0.999213715,0.997630117,0.998393073,0.998025769,0.999506645,0.999360137,0.999506696,0.998308528,0.997825805,0.998794601,0.99668596,0.999474679,0.998850069,0.998804321,0.998257461,0.998830353,0.999501506,0.999506645,0.999186532,0.999952786,0.999736054,1.00033929,1.001097248,1.00064014,1.000047184,1.000593654,1.000059803,1.000538947,0.999375299,1.000335244,0.998586822,0.998880593,0.998021402,0.998885434,0.99896265,0.997059714,0.998816952,0.999698759,0.998775065,0.999057563,0.998958814,0.997643021,0.998561304,0.998117815,0.998378327,0.998126311,0.996683225,0.998808783,0.997818515,0.997596027,0.997341096,0.997850416,0.997756139,0.99863486,0.998785532,0.998884366,0.998334862,0.998376549,0.997821466,0.997468251,0.997918212,0.997071982,0.998888969,0.997550273,0.997378187,0.997734348,0.999907362,0.998485833,0.997909648,0.997595326,0.997732693,0.997963885,1.000414855,1.000111794,1.000274582,0.997976057,1.000680601,0.998113433,1.000969836,0.999816264,1.001128413,1.001146264,0.999861459,0.999815854,0.99826113,1.001288318,1.000572618,1.001241706,1.000655845,0.999368829
0.998633266,0.999051269,0.999256747,0.999347513,0.99945883,0.998076897,0.999314975,0.99772074,0.998962941,0.998022351,0.999626661,0.999155381,0.999405741,0.998572289,0.997546144,0.9988287,0.996798185,0.999507307,0.998469602,0.998546765,0.998630618,0.998543491,0.99939204,0.999186532,0.99919852,0.99999186,0.999387904,1.000735399,1.000942343,1.001619747,1.00027822,1.000520664,0.999733309,1.000043698,0.999248736,1.000068021,0.999034528,0.999436258,0.997500808,0.998813637,0.998894291,0.997073318,0.998423743,1.000207808,0.998303541,0.998973069,0.998863073,0.99767881,0.998303295,0.998405419,0.998374909,0.998167303,0.996802718,0.998685731,0.997791226,0.997565338,0.997438186,0.997904965,0.997841392,0.998660489,0.998536498,0.998903131,0.9986047,0.99844632,0.997809533,0.997723983,0.997887522,0.997548597,0.999111175,0.997961118,0.997410576,0.997785491,0.999921989,0.99956947,0.998143235,0.997617481,0.997466753,0.998013339,1.000442512,1.000121515,1.000298809,0.997947071,1.000246313,0.998084435,1.00102641,1.00024337,1.001286843,1.000919922,0.999867979,0.999886928,0.998288476,1.001383689,0.999486112,1.001278892,0.999613345,0.999242271
0.999202253,0.999750908,1.000004884,1.000006512,1.00005861,0.999128991,1.000030933,0.99870244,0.999488791,1.000685411,1.000123732,0.999477394,0.999003631,0.999319473,0.999080149,0.999314589,0.998080524,1.001203132,0.999195741,0.999518096,0.999542517,0.999529492,1.000096055,0.999952786,0.99999186,0.999905573,1.00067363,0.999438304,1.001161793,1.001005472,1.001703489,1.000645558,1.000547929,1.000215255,0.999758233,1.001488356,0.999216906,0.999203654,0.998617782,0.999426925,0.999513212,0.997930743,0.999085033,1.001652799,0.999907201,0.99932892,0.999399248,0.998481025,0.998497306,0.998684532,0.999098058,0.999731371,0.99965648,0.999041076,0.999257607,0.998798496,0.998897807,0.998664995,0.998909203,0.999080149,0.999348778,0.998868502,1.000475392,0.999269003,0.99873663,0.998834313,0.998832685,0.999151784,0.999080149,0.998829429,0.998832685,0.998731745,0.999908987,0.999104822,0.998868502,0.998681276,0.998831057,0.999137131,1.000896413,1.000343483,0.999169795,0.998899435,1.000231728,0.999244583,1.000166489,1.002246738,1.000147114,1.000100237,0.999833938,0.999277953,0.999823057,1.000509185,1.001310584,1.000476957,1.001056607,1.000126559
1.000200793,1.000378917,1.000123067,0.999366853,1.000424257,1.00011497,0.99962918,0.999863979,0.999760343,0.999695571,0.999438102,1.000600761,1.00055704,1.000140879,1.00016193,0.999873694,0.999057566,1.001365072,1.000628289,0.999948182,0.999004129,0.999938467,0.999951421,0.999736054,0.999387904,1.00067363,1.001405554,1.000605619,1.000579283,1.001277046,1.000079346,1.001745608,1.000299017,1.00175603,1.000872804,1.001261436,0.99967614,0.999977386,0.999413813,0.999480204,0.99962918,0.999125577,0.999829973,1.00075713,0.999086714,1.000539228,0.999750627,0.999566027,0.99916444,0.999595174,0.999799207,0.999336086,0.998906971,0.999758724,1.000286616,0.999789491,0.999488301,0.999941705,0.999948182,0.999857501,1.000095539,1.000480933,0.999703668,0.999996761,0.999572504,0.99953526,0.999881791,0.99951259,0.999857501,0.999851024,0.999784633,0.999938467,1.001695409,0.999180633,0.999995142,0.999608129,0.999541738,0.999891507,1.001857339,1.001207999,0.99952352,0.999901223,1.000390252,1.000467978,1.001323827,1.000520586,1.000939266,1.001597333,0.99974577,0.999559018,0.999126543,1.001398237,1.000778884,1.002019389,1.001277629,1.000435592
0.999673697,0.999732139,0.999683437,1.00050163,1.00016234,0.999748373,1.000514617,0.999261354,0.998990247,0.999668827,1.000626632,0.999086027,1.000103897,0.999566553,0.999303562,0.999571423,0.999487006,1.000974039,0.999053559,1.000082793,1.000256497,0.999110378,1.000246756,1.00033929,1.000735399,0.999438304,1.000605619,1.000826309,1.000829391,1.000441308,0.999793828,1.000699084,1.000515603,1.001353033,1.000631191,1.000464807,0.999612008,1.000575049,1.000011364,1.000238639,0.999438304,0.998759724,0.999365251,1.00145949,0.998275952,1.00067371,0.9994935,0.998508098,0.99898213,0.999538955,0.99941233,0.999006481,0.999975649,1.000211042,0.999728893,0.998876609,0.99908765,0.998780828,0.998965896,0.999086027,0.999345771,0.999542202,0.999129859,0.999636359,0.998821413,0.998881479,0.998871739,0.999301939,0.999224016,0.998621735,0.998871739,0.998826283,1.00175814,1.00033929,0.998790569,0.99881979,0.998870115,0.999271094,1.001720802,1.000546008,0.999639814,0.998897713,1.000332198,0.999214276,1.000290951,1.000715604,1.000257045,1.000255444,1.000780854,1.000381215,0.999715282,1.000290963,1.001277614,1.000365398,1.001321446,1.000576004
0.99986123,1.000592191,1.001142429,1.00108434,1.001052068,1.001287653,1.001013341,1.000077453,1.000342083,1.000900389,1.001369947,1.001289267,1.000990751,1.000035499,1.000795505,1.000311425,0.999536897,1.00152808,1.000916525,1.000553465,1.000522807,1.000871344,1.001155338,1.001097248,1.000942343,1.001161793,1.000579283,1.000829391,1.001718485,1.002267109,1.001355425,1.001628123,1.002239678,1.001547443,1.000926207,1.001731394,1.000732575,1.001641032,0.999833799,1.000931048,1.00130863,0.999567555,1.000747097,1.001333838,1.000377583,1.002296154,1.001357038,0.999609509,1.00028238,1.000356606,1.001415128,1.00018395,0.99945783,1.000632531,1.000492148,1.000195246,1.00008068,1.000464717,1.000609941,1.000739029,1.000464717,1.000474399,1.001097248,1.000266244,0.999840254,0.999669212,1.000006454,1.000275926,1.0010085,1.000263017,0.999822504,0.999551419,1.001642646,1.000253335,1.000393719,0.999451376,1.000480853,1.000727734,1.001035932,1.001710417,1,1.000430831,1.001210201,1.000750324,1.000926207,1.000979926,1.00106659,1.000969774,1.001899208,1.000787437,1.000416621,1.000797119,1.00175237,1.001034318,1.001778188,1.00092298
